word,word count,root word,root language,second language,ranked languages
begging,3,beg,Old English,Germanic,Old English;Germanic;Old French;Latin
begun,3,,,,
beliefs,3,belief,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Latin
believer,3,,,,
belle,3,belle,Old French,Latin,Old French;Latin
belongs,3,belong,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German
beloved,3,,,,
benben,3,,,,
benediction,3,benediction,Latin,English,Latin;English;French
benefit,3,,,,
benjamin,3,benjamin,Arabic,Sanskrit,Arabic;Sanskrit
betting,3,bet,Old English,Germanic,Old English;Germanic;American English
beverages,3,beverage,Old French,Latin,Old French;Latin
beware,3,beware,Old English,,Old English
bigger,3,,,,
bills,3,bill,Old English,Germanic,Old English;Germanic;German;Old Norse;Old Saxon;Greek;Slavonic;Old Irish
billsticker,3,,,,
biting,3,bite,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin
blackwood,3,,,,
blanket,3,,,,
blessing,3,blessing,Old English,,Old English
blithe,3,blithe,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;Old Norse;German
block,3,block,Old French,,Old French
bloodless,3,bloodless,Old English,,Old English
bloomfield,3,,,,
bluey,3,,,,
blurred,3,,,,
blushes,3,,,,
boast,3,,,,
boiling,3,boil,Old French,Latin,Old French;Latin
bolt,3,bolt,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German
bonnet,3,bonnet,Old French,Latin,Old French;Latin;Germanic
boulders,3,boulder,English,Germanic,English;Germanic
bounding,3,,,,
bout,3,bout,Old English,Germanic,Old English;Germanic
bows,3,bow,Old English,Germanic,Old English;Germanic;Dutch;German;Old Norse;Sanskrit
boyaboy,3,,,,
branch,3,branch,Old French,Latin,Old French;Latin
brandnew,3,,,,
brave,3,brave,French,,French
bravely,3,brave,French,,French
breastbone,3,breastbone,Old English,,Old English
breathed,3,breathe,Old English,,Old English
breathless,3,,,,
breeches,3,breeches,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German;Latin;French
