word,word count,root word,root language,second language,ranked languages
thee,6,thee,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse
throbbing,6,,,,
thy,6,,,,
tongue,6,,,,
tore,6,,,,
tortured,6,,,,
trifling,6,,,,
trivial,6,trivial,Latin,English,Latin;English
tugged,6,tug,Old English,Germanic,Old English;Germanic;German
undressing,6,,,,
unlike,6,,,,
unnatural,6,,,,
unpleasantness,6,,,,
upper,6,upper,Middle Dutch,Dutch,Middle Dutch;Dutch;German
vahrushin,6,,,,
wandering,6,wander,Old English,Germanic,Old English;Germanic;Old Frisian;German;Middle Dutch;Dutch;French
warmth,6,warmth,Germanic,German,Germanic;German;Dutch
weep,6,weep,Old English,Germanic,Old English;Germanic;Old Norse;German;Old Saxon;Latin;Slavonic
whiskers,6,whisker,English,,English
wit,6,wit,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German
x,6,,,,
you've,6,,,,
absence,5,absence,Old French,Latin,Old French;Latin
according,5,,,,
accused,5,,,,
accustomed,5,,,,
ached,5,ache,Old English,Germanic,Old English;Germanic;Sanskrit;Greek
achilles,5,achilles,Latin,German,Latin;German;Greek;Dutch
acted,5,act,Old French,Latin,Old French;Latin;Greek;Sanskrit;Old Norse;Irish
actions,5,action,Old French,Latin,Old French;Latin
actual,5,actual,Old French,Latin,Old French;Latin
afanasy,5,,,,
affecting,5,,,,
amount,5,,,,
annoyed,5,,,,
anxiously,5,anxious,Latin,,Latin
apropos,5,apropos,French,Latin,French;Latin
assented,5,assent,Old French,,Old French
assumed,5,assume,Latin,,Latin
ate,5,,,,
author,5,,,,
authority,5,authority,Old French,Latin,Old French;Latin;English
aversion,5,aversion,French,Latin,French;Latin
bakaleyev,5,,,,
banks,5,bank,French,Germanic,French;Germanic;German
beautiful,5,,,,
beggar,5,,,,
believing,5,believe,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German
bell-ringing,5,,,,
betrayed,5,betray,English,Old French,English;Old French;Latin
bird,5,bird,Old English,Germanic,Old English;Germanic
bless,5,bless,Old English,Germanic,Old English;Germanic;Latin;Greek
blind,5,,,,
bother,5,bother,Irish,,Irish
boys,5,boy,Old French,Latin,Old French;Latin;Greek;Italian;Slavonic;Dutch;Middle Dutch;German;Old English
brains,5,brain,Old English,Germanic,Old English;Germanic;German;Old Frisian;Dutch;Greek
brightly,5,bright,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Sanskrit;Welsh
brown,5,,,,
building,5,,,,
bundle,5,,,,
burnt,5,,,,
cast,5,,,,
casually,5,casual,French,Latin,French;Latin
catching,5,,,,
ceiling,5,ceiling,English,French,English;French;Latin
characteristic,5,characteristic,Greek,,Greek
charming,5,,,,
chatter,5,,,,
cheerful,5,,,,
choose,5,choose,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;German;Old Norse
chosen,5,,,,
civil,5,civil,Old French,Latin,Old French;Latin;English
cloak,5,cloak,Old French,Latin,Old French;Latin;English
closer,5,,,,
clue,5,,,,
clumsy,5,clumsy,English,Old Norse,English;Old Norse;German
coachman,5,,,,
coldly,5,,,,
commit,5,commit,Latin,English,Latin;English
competent,5,competent,Old French,Latin,Old French;Latin
conclusions,5,conclusion,Old French,Latin,Old French;Latin
confidence,5,confidence,French,Latin,French;Latin
consent,5,consent,Old French,,Old French
conspicuous,5,conspicuous,Latin,,Latin
contemptuous,5,contemptuous,Latin,,Latin
cool,5,,,,
count,5,count,Old French,Latin,Old French;Latin
counted,5,count,Old French,Latin,Old French;Latin
countenance,5,,,,
criminals,5,,,,
cristal,5,,,,
crowds,5,,,,
dandy,5,dandy,English,French,English;French
darted,5,,,,
dashed,5,,,,
date,5,,,,
deceive,5,deceive,Old French,Latin,Old French;Latin
decisive,5,decisive,Latin,,Latin
defence,5,,,,
defend,5,defend,Old French,Latin,Old French;Latin;Old English
depends,5,depend,French,Latin,French;Latin
depraved,5,deprave,Old French,Latin,Old French;Latin
depravity,5,,,,
deserve,5,deserve,Old French,Latin,Old French;Latin
despicable,5,despicable,Latin,,Latin
development,5,,,,
differently,5,different,Old French,Latin,Old French;Latin
difficulties,5,difficulty,Old French,Latin,Old French;Latin
directions,5,,,,
dirt,5,dirt,Old Norse,Old English,Old Norse;Old English;Germanic;Dutch;German
discovered,5,discover,Old French,Latin,Old French;Latin
discuss,5,discuss,Latin,,Latin
disliked,5,dislike,English,,English
distorted,5,distort,Latin,,Latin
disturbing,5,disturb,Old French,Latin,Old French;Latin;English
draw,5,draw,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
dread,5,dread,Old English,Old Saxon,Old English;Old Saxon;German
dreadfully,5,,,,
dreamt,5,,,,
dreamy,5,dreamy,American English,English,American English;English
driven,5,,,,
drowsiness,5,drowsy,Old English,Germanic,Old English;Germanic
dryly,5,dry,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch;Old Norse;American English
earn,5,earn,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;German;Slavonic;Russian
ease,5,ease,Old French,,Old French
educated,5,,,,
element,5,element,Old French,Latin,Old French;Latin;Greek
emphatically,5,,,,
entering,5,enter,Old French,Latin,Old French;Latin;Spanish;Italian;English
eternity,5,eternity,Old French,Latin,Old French;Latin;Old English
evenings,5,evening,Old English,,Old English
everybody,5,,,,
examine,5,examine,Old French,Latin,Old French;Latin
exclaimed,5,exclaim,French,Latin,French;Latin
exhaustion,5,exhaustion,English,,English
existence,5,existence,Old French,Latin,Old French;Latin
experienced,5,,,,
failure,5,failure,Old French,English,Old French;English
fair,5,fair,Old English,,Old English
faltered,5,falter,Old Norse,English,Old Norse;English
fatal,5,fatal,French,Latin,French;Latin;English
fatigue,5,fatigue,French,Latin,French;Latin
favourable,5,favourable,English,,English
fifth,5,fifth,Old English,Old Frisian,Old English;Old Frisian;Old Saxon;Old Norse;Dutch;German;American English
fight,5,fight,Old English,Old Frisian,Old English;Old Frisian;Old Saxon;Dutch;German
flashing,5,,,,
flats,5,flats,English,,English
flower,5,,,,
formerly,5,formerly,English,,English
foundation,5,foundation,Old French,Latin,Old French;Latin;Old English
fourteen,5,fourteen,Old English,Old Saxon,Old English;Old Saxon;Old Frisian;Dutch;German
frankly,5,,,,
frowned,5,,,,
furiously,5,,,,
generally,5,,,,
gently,5,,,,
girls,5,girl,Old English,German,Old English;German;Greek
gloves,5,,,,
good-humoured,5,,,,
governess,5,governess,Old French,,Old French
grant,5,grant,Old French,,Old French
gratitude,5,gratitude,French,Latin,French;Latin
greasy,5,,,,
greater,5,greater,Old English,,Old English
grinding,5,,,,
guffaw,5,,,,
gutter,5,,,,
ha-ha-ha,5,,,,
happens,5,happen,Old English,,Old English
haunted,5,haunt,English,,English
heels,5,,,,
height,5,height,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German
higher,5,higher,Old English,French,Old English;French;American English
hitherto,5,,,,
horrible,5,horrible,Old French,Latin,Old French;Latin
hotel,5,hotel,Old French,Latin,Old French;Latin
humiliated,5,,,,
idiot,5,idiot,English,Old French,English;Old French;Latin;Greek
images,5,image,Old French,,Old French
impatiently,5,impatient,Old French,Latin,Old French;Latin
impressed,5,,,,
impudent,5,impudent,Latin,,Latin
impulse,5,impulse,Latin,,Latin
incongruous,5,incongruous,Latin,,Latin
increased,5,,,,
inquired,5,inquire,Old French,Latin,Old French;Latin
insolence,5,insolence,Latin,,Latin
insolent,5,insolent,Latin,,Latin
instructions,5,instruction,Old French,Latin,Old French;Latin
insufferable,5,,,,
insulting,5,insult,French,Latin,French;Latin
intended,5,intend,Old French,Latin,Old French;Latin;Germanic;Old Norse;Old English;German
involuntarily,5,,,,
irregular,5,,,,
irritability,5,,,,
irritating,5,irritate,Latin,Old French,Latin;Old French
joined,5,join,Old French,Latin,Old French;Latin;English
justify,5,justify,Old French,Latin,Old French;Latin
kapernaumovs,5,,,,
keen,5,keen,Old Irish,,Old Irish
kindness,5,kindness,Old English,,Old English
kozel,5,,,,
lightning,5,lightning,Old English,,Old English
literally,5,,,,
lively,5,lively,Old English,,Old English
loathing,5,,,,
lodge,5,lodge,Old French,,Old French
lodged,5,lodge,Old French,,Old French
lots,5,lot,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
lunch,5,lunch,Old English,,Old English
martha,5,martha,English,,English
mentioning,5,mention,Old French,,Old French
messenger,5,messenger,Old French,,Old French
miracle,5,miracle,Old French,Latin,Old French;Latin;Sanskrit;Greek;Slavonic;Old English;Spanish;Italian
mirth,5,mirth,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch
missy,5,,,,
mistakes,5,,,,
mixed,5,,,,
modern,5,modern,French,Latin,French;Latin
monstrous,5,monstrous,Latin,Old French,Latin;Old French
moscow,5,moscow,Russian,,Russian
mothers,5,,,,
mounted,5,,,,
mounting,5,mount,Old French,Latin,Old French;Latin
movements,5,movement,Old French,Latin,Old French;Latin
n-no,5,,,,
napoleon,5,napoleon,French,,French
necessity,5,necessity,Old French,Latin,Old French;Latin;English
noble,5,noble,Old French,Latin,Old French;Latin;English
none,5,none,Old English,Old Saxon,Old English;Old Saxon;German;Old Norse;Middle Dutch;Dutch;Latin
notorious,5,notorious,Latin,,Latin
numerous,5,numerous,Latin,,Latin
obstinately,5,obstinate,Latin,,Latin
offensive,5,,,,
older,5,,,,
oppressive,5,oppressive,Latin,,Latin
orders,5,,,,
original,5,original,Latin,,Latin
outer,5,outer,Old English,,Old English
overtook,5,,,,
overwhelming,5,overwhelm,English,,English
pain,5,pain,Old French,English,Old French;English
paint,5,,,,
painted,5,,,,
passion,5,passion,Old French,Latin,Old French;Latin;Greek;Old English
patience,5,patience,Old French,Latin,Old French;Latin
penny,5,penny,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Latin;American English
period,5,period,French,Latin,French;Latin;Greek;English
perspiration,5,perspiration,French,Latin,French;Latin
petrovsky,5,,,,
pitied,5,,,,
political,5,political,Latin,Greek,Latin;Greek
pot,5,pot,Old English,Old French,Old English;Old French;Germanic;Old Frisian;Middle Dutch;Dutch;Latin
practicality,5,,,,
prayers,5,prayer,Old French,Latin,Old French;Latin
preceding,5,precede,French,Latin,French;Latin
preoccupied,5,,,,
presentiment,5,presentiment,French,Latin,French;Latin
prevent,5,prevent,Latin,English,Latin;English
prisoner,5,prisoner,English,Old French,English;Old French
prisoners,5,prisoner,English,Old French,English;Old French
produce,5,,,,
profit,5,profit,Old French,Latin,Old French;Latin;Old English
progress,5,progress,Old French,Latin,Old French;Latin;English
project,5,project,Latin,American English,Latin;American English;English
properly,5,proper,Old French,Latin,Old French;Latin
protested,5,protest,Old French,Latin,Old French;Latin
psychological,5,psychological,French,German,French;German;English
pure,5,pure,Old English,Old French,Old English;Old French;Latin;Sanskrit;Irish;German
quarrelling,5,quarrel,Old French,,Old French
questioning,5,question,Old French,Latin,Old French;Latin
quicker,5,quick,Old English,,Old English
quilt,5,quilt,Old French,Latin,Old French;Latin
rag,5,rag,Old Norse,Old English,Old Norse;Old English;Germanic;American English
railing,5,,,,
rank,5,,,,
rave,5,,,,
reasoning,5,,,,
recall,5,,,,
receiving,5,receive,Old French,Latin,Old French;Latin
refined,5,,,,
regarded,5,regard,Old French,Germanic,Old French;Germanic
reminded,5,,,,
removed,5,,,,
report,5,report,Old French,,Old French
resolution,5,resolution,Old French,Latin,Old French;Latin
respects,5,,,,
retired,5,,,,
rudely,5,,,,
saith,5,,,,
salary,5,,,,
sarcastically,5,,,,
scared,5,,,,
science,5,science,Old French,Latin,Old French;Latin;Greek;Old English
scientific,5,scientific,French,Latin,French;Latin;Greek
scrutinised,5,scrutinise,English,,English
searching,5,search,Old French,Latin,Old French;Latin;American English;English
secure,5,,,,
selling,5,sell,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German
sensibly,5,,,,
settle,5,settle,Old English,German,Old English;German;Old Norse
shade,5,,,,
shaft,5,shaft,German,Old English,German;Old English;Germanic
shattered,5,shatter,English,Old Dutch,English;Old Dutch;German
shops,5,,,,
shouts,5,,,,
sighed,5,,,,
signed,5,sign,Old French,Latin,Old French;Latin
sinister,5,sinister,Old French,Latin,Old French;Latin;Sanskrit;Greek
situation,5,situation,French,Latin,French;Latin
slipping,5,,,,
smart,5,,,,
smeared,5,smear,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German;Greek;Old Irish
snapped,5,,,,
snatching,5,,,,
solely,5,,,,
solitude,5,solitude,Old French,Latin,Old French;Latin;English
spine,5,spine,Old French,Latin,Old French;Latin
spirit,5,,,,
spoon,5,,,,
spoonfuls,5,,,,
stabbed,5,stab,American English,English,American English;English
stands,5,stand,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Dutch
steel,5,steel,Old English,,Old English
stench,5,stench,Old English,Germanic,Old English;Germanic;Old Saxon;German
stolen,5,,,,
stones,5,stone,Old English,,Old English
strained,5,,,,
strictly,5,,,,
students,5,student,Old French,Latin,Old French;Latin;American English;English
stuff,5,stuff,Old French,German,Old French;German
style,5,,,,
success,5,success,Latin,French,Latin;French;English
supposing,5,suppose,Old French,Latin,Old French;Latin
surprising,5,,,,
suspected,5,,,,
suspiciously,5,suspicious,Old French,Latin,Old French;Latin;English
swollen,5,swollen,Old English,,Old English
system,5,system,Latin,Greek,Latin;Greek
tale,5,tale,Old English,Germanic,Old English;Germanic;Dutch;German;Old Frisian;Middle Dutch;Old Saxon
tempted,5,tempt,Old French,Latin,Old French;Latin
thanks,5,thanks,Old English,Old Saxon,Old English;Old Saxon;Old Frisian;Old Norse;Dutch;German
thirty-five,5,,,,
thoughtful,5,thoughtful,English,,English
thread,5,,,,
throbbed,5,,,,
throwing,5,,,,
tightly,5,tight,Old Norse,Old English,Old Norse;Old English;Germanic;German;Irish;Persian;Sanskrit;American English
tobacco,5,tobacco,Spanish,Italian,Spanish;Italian;Arabic;German;French;English
track,5,track,Old French,Germanic,Old French;Germanic;German;Dutch;American English;English
trap,5,trap,Old English,,Old English
trash,5,trash,Old Norse,American English,Old Norse;American English;English
treatment,5,,,,
trees,5,,,,
twelve,5,twelve,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
twisting,5,,,,
unceremoniously,5,,,,
uncertain,5,,,,
unfastened,5,unfasten,Old English,,Old English
uniform,5,,,,
until,5,until,Old Norse,Germanic,Old Norse;Germanic;Old English;Old Frisian;Old Saxon;German
uproar,5,uproar,German,Dutch,German;Dutch;Middle Dutch;Old English
usually,5,,,,
valuable,5,,,,
vassilyevsky,5,,,,
victim,5,victim,Latin,Old English,Latin;Old English;German
virtue,5,virtue,Old French,Latin,Old French;Latin;English
visiting,5,visit,Old French,Latin,Old French;Latin;English
vividly,5,vivid,French,Latin,French;Latin
wailed,5,,,,
wailing,5,,,,
waking,5,wake,German,Middle Dutch,German;Middle Dutch;Dutch;Old Norse;Germanic;English
walls,5,wall,Old English,,Old English
wave,5,wave,Old English,Germanic,Old English;Germanic;Old Norse;German
waving,5,wave,Old English,Germanic,Old English;Germanic;Old Norse;German
weakly,5,weak,Old Norse,Old English,Old Norse;Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German
weary,5,weary,Old English,Germanic,Old English;Germanic;Old Saxon;German
whip,5,whip,German,,German
wicked,5,wicked,Old English,,Old English
winter,5,winter,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;Old Saxon;German;Old Norse;Old Irish
won't,5,,,,
wonderful,5,wonderful,Old English,,Old English
worthy,5,worthy,Old English,,Old English
wringing,5,wring,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German
you're,5,,,,
yourselves,5,,,,
youth,5,youth,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
—and,5,,,,
a-ach,4,,,,
a-ah,4,,,,
aback,4,aback,Old English,,Old English
abnormal,4,abnormal,Latin,Old French,Latin;Old French;Greek
abroad,4,abroad,Old English,,Old English
absent,4,,,,
absurdity,4,absurdity,French,Latin,French;Latin
accidentally,4,,,,
acquaintances,4,acquaintance,Old French,,Old French
aggrieved,4,,,,
agonies,4,agony,Old French,Latin,Old French;Latin;Greek
aim,4,aim,Old French,Latin,Old French;Latin
aimed,4,aim,Old French,Latin,Old French;Latin
aimlessly,4,,,,
amongst,4,amongst,English,,English
amuse,4,amuse,French,,French
angel,4,angel,Old English,Old French,Old English;Old French;Latin;Greek;Sanskrit
announced,4,announce,Old French,Latin,Old French;Latin
answering,4,answer,Old English,,Old English
anywhere,4,,,,
appetite,4,appetite,Old French,Latin,Old French;Latin
aristocratic,4,aristocratic,French,Greek,French;Greek
aroused,4,,,,
art,4,art,Old French,Latin,Old French;Latin;Sanskrit;Greek;German;English
articles,4,article,Old French,Latin,Old French;Latin
ascribed,4,ascribe,Old French,Latin,Old French;Latin
attack,4,attack,English,,English
attacked,4,attack,English,,English
attempted,4,,,,
attending,4,attend,Old French,Latin,Old French;Latin
attire,4,,,,
attractive,4,attractive,French,,French
ball,4,ball,Old English,Old Norse,Old English;Old Norse;Germanic;German
bar,4,bar,Old French,Latin,Old French;Latin
basin,4,basin,Old French,Latin,Old French;Latin
beaten,4,,,,
bedstead,4,,,,
beggary,4,,,,
begins,4,begin,Old English,Germanic,Old English;Germanic;German;Old Frisian;Middle Dutch;Dutch
behaved,4,behave,German,French,German;French;Old English
benevolence,4,benevolence,Old French,Latin,Old French;Latin;English
biting,4,bite,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin
